id_usuario,id_ativo,nome,sistema_operacional_e_versao
2219,4479,MacBook,macOS Ventura
2220,4480,MacBook,macOS Monterey
2220,4481,Celular,Android 13
2220,4482,Celular,Android 13
2221,4483,iPhone,iOS 17
2221,4484,Celular,Android 13
2221,4485,iPhone,iOS 16
2222,4486,MacBook,macOS Monterey
2222,4487,Celular,Android 13
2223,4488,MacBook,macOS Ventura
2224,4489,Servidor,Ubuntu 20.04
2224,4490,Servidor,Ubuntu 20.04
2224,4491,iPhone,iOS 17
2225,4492,Notebook,Windows 10
2226,4493,Notebook,Windows 10
2226,4494,iPhone,iOS 17
2227,4495,iPhone,iOS 16
2227,4496,Notebook,Windows 11
2227,4497,iPhone,iOS 17
2228,4498,Notebook,Windows 10
2228,4499,Notebook,Windows 10
2229,4500,Celular,Android 14
2230,4501,Celular,Android 14
2230,4502,Notebook,Windows 10
2231,4503,iPhone,iOS 17
2232,4504,Notebook,Windows 11
2232,4505,Notebook,Windows 10
2233,4506,Servidor,Ubuntu 22.04
2234,4507,MacBook,macOS Monterey
2234,4508,MacBook,macOS Ventura
2234,4509,Notebook,Windows 10
2235,4510,MacBook,macOS Monterey
2236,4511,Celular,Android 13
2237,4512,Notebook,Windows 11
2238,4513,MacBook,macOS Monterey
2238,4514,Notebook,Windows 10
2238,4515,Servidor,Ubuntu 22.04
2239,4516,iPhone,iOS 17
2239,4517,Celular,Android 14
2239,4518,Servidor,Ubuntu 20.04
2240,4519,iPhone,iOS 17
2240,4520,Servidor,Ubuntu 22.04
2240,4521,Notebook,Windows 11
2241,4522,Notebook,Windows 10
2241,4523,Notebook,Windows 11
2242,4524,Notebook,Windows 11
2242,4525,Notebook,Windows 10
2242,4526,MacBook,macOS Monterey
2243,4527,Notebook,Windows 11
2243,4528,iPhone,iOS 17
2243,4529,iPhone,iOS 16
2244,4530,MacBook,macOS Ventura
2244,4531,iPhone,iOS 17
2245,4532,Celular,Android 14
2246,4533,MacBook,macOS Monterey
2246,4534,iPhone,iOS 16
2246,4535,Celular,Android 13
2247,4536,Servidor,Ubuntu 20.04
2247,4537,iPhone,iOS 16
2247,4538,Servidor,Ubuntu 22.04
2248,4539,iPhone,iOS 16
2248,4540,iPhone,iOS 17
2249,4541,MacBook,macOS Ventura
2250,4542,Celular,Android 14
2251,4543,Celular,Android 13
2251,4544,iPhone,iOS 17
2252,4545,Notebook,Windows 11
2253,4546,Servidor,Ubuntu 20.04
2253,4547,Servidor,Ubuntu 20.04
2253,4548,Notebook,Windows 11
2254,4549,Celular,Android 13
2254,4550,Servidor,Ubuntu 20.04
2254,4551,Celular,Android 14
2255,4552,Servidor,Ubuntu 22.04
2256,4553,Celular,Android 14
2256,4554,Servidor,Ubuntu 22.04
2256,4555,Celular,Android 14
2257,4556,Servidor,Ubuntu 22.04
2257,4557,iPhone,iOS 16
2257,4558,Celular,Android 13
2258,4559,MacBook,macOS Monterey
2258,4560,Notebook,Windows 11
2259,4561,iPhone,iOS 16
2259,4562,iPhone,iOS 17
2259,4563,iPhone,iOS 17
2260,4564,Servidor,Ubuntu 20.04
2260,4565,iPhone,iOS 17
2260,4566,Notebook,Windows 11
2261,4567,Celular,Android 13
2261,4568,Celular,Android 14
2261,4569,iPhone,iOS 16
2262,4570,iPhone,iOS 16
2263,4571,MacBook,macOS Monterey
2263,4572,Celular,Android 14
2264,4573,MacBook,macOS Monterey
2265,4574,Servidor,Ubuntu 22.04
2265,4575,Notebook,Windows 10
2266,4576,Notebook,Windows 10
2266,4577,Notebook,Windows 11
2266,4578,iPhone,iOS 16
2267,4579,iPhone,iOS 17
2267,4580,MacBook,macOS Ventura
2268,4581,MacBook,macOS Ventura
2269,4582,iPhone,iOS 17
2270,4583,Notebook,Windows 10
2271,4584,iPhone,iOS 17
2271,4585,iPhone,iOS 16
2271,4586,Notebook,Windows 10
2272,4587,MacBook,macOS Ventura
2272,4588,MacBook,macOS Monterey
2273,4589,iPhone,iOS 16
2274,4590,iPhone,iOS 17
2274,4591,iPhone,iOS 17
2275,4592,Servidor,Ubuntu 20.04
2275,4593,Servidor,Ubuntu 22.04
2276,4594,MacBook,macOS Monterey
2276,4595,Servidor,Ubuntu 22.04
2276,4596,Celular,Android 14
2277,4597,iPhone,iOS 17
2278,4598,MacBook,macOS Ventura
2278,4599,Notebook,Windows 10
2279,4600,Celular,Android 14
2279,4601,iPhone,iOS 16
2280,4602,MacBook,macOS Ventura
2280,4603,Servidor,Ubuntu 22.04
2280,4604,Celular,Android 13
2281,4605,iPhone,iOS 16
2282,4606,MacBook,macOS Ventura
2283,4607,Notebook,Windows 11
2283,4608,Servidor,Ubuntu 20.04
2283,4609,Servidor,Ubuntu 20.04
2284,4610,Notebook,Windows 11
2284,4611,Servidor,Ubuntu 20.04
2285,4612,Notebook,Windows 11
2285,4613,iPhone,iOS 16
2285,4614,Notebook,Windows 10
2286,4615,Servidor,Ubuntu 22.04
2286,4616,iPhone,iOS 17
2287,4617,Celular,Android 13
2287,4618,MacBook,macOS Ventura
2287,4619,Celular,Android 14
2288,4620,MacBook,macOS Monterey
2289,4621,Servidor,Ubuntu 20.04
2290,4622,Celular,Android 14
2290,4623,MacBook,macOS Monterey
2291,4624,Notebook,Windows 10
2291,4625,Celular,Android 14
2292,4626,iPhone,iOS 17
2293,4627,MacBook,macOS Monterey
2294,4628,Celular,Android 14
2295,4629,Servidor,Ubuntu 22.04
2296,4630,iPhone,iOS 16
2296,4631,iPhone,iOS 17
2297,4632,iPhone,iOS 16
2298,4633,Notebook,Windows 11
2298,4634,Notebook,Windows 10
2298,4635,iPhone,iOS 16
2299,4636,iPhone,iOS 17
2299,4637,Servidor,Ubuntu 22.04
2300,4638,Celular,Android 14
2300,4639,Celular,Android 13
2301,4640,Celular,Android 13
2302,4641,iPhone,iOS 16
2302,4642,iPhone,iOS 16
2303,4643,Servidor,Ubuntu 20.04
2303,4644,Notebook,Windows 11
2304,4645,Servidor,Ubuntu 22.04
2304,4646,MacBook,macOS Monterey
2304,4647,MacBook,macOS Ventura
2305,4648,Celular,Android 14
2305,4649,Notebook,Windows 10
2306,4650,Notebook,Windows 10
2307,4651,Servidor,Ubuntu 22.04
2308,4652,Celular,Android 14
2309,4653,Servidor,Ubuntu 20.04
2309,4654,iPhone,iOS 17
2309,4655,Celular,Android 13
2310,4656,MacBook,macOS Ventura
2310,4657,Servidor,Ubuntu 20.04
2310,4658,iPhone,iOS 16
2311,4659,iPhone,iOS 17
2311,4660,MacBook,macOS Ventura
2311,4661,iPhone,iOS 17
2312,4662,Celular,Android 14
2312,4663,Celular,Android 13
2312,4664,MacBook,macOS Monterey
2313,4665,Servidor,Ubuntu 20.04
2313,4666,Celular,Android 14
2314,4667,iPhone,iOS 16
2315,4668,Celular,Android 14
2316,4669,Servidor,Ubuntu 20.04
2316,4670,iPhone,iOS 17
2316,4671,Notebook,Windows 11
2317,4672,Servidor,Ubuntu 20.04
2318,4673,Celular,Android 13
2319,4674,Notebook,Windows 11
2319,4675,Notebook,Windows 10
2319,4676,Notebook,Windows 11
2320,4677,Notebook,Windows 11
2320,4678,Notebook,Windows 10
2320,4679,MacBook,macOS Monterey
2321,4680,Servidor,Ubuntu 20.04
2322,4681,MacBook,macOS Monterey
2323,4682,Celular,Android 14
2323,4683,iPhone,iOS 17
2324,4684,Celular,Android 13
2325,4685,iPhone,iOS 16
2325,4686,iPhone,iOS 16
2326,4687,Celular,Android 13
2327,4688,MacBook,macOS Ventura
2327,4689,Celular,Android 13
2327,4690,Servidor,Ubuntu 22.04
2328,4691,iPhone,iOS 17
2328,4692,Notebook,Windows 10
2329,4693,Servidor,Ubuntu 20.04
2329,4694,Servidor,Ubuntu 22.04
2329,4695,MacBook,macOS Ventura
2330,4696,Celular,Android 13
2330,4697,Notebook,Windows 11
2330,4698,Servidor,Ubuntu 22.04
2331,4699,Servidor,Ubuntu 20.04
2331,4700,Notebook,Windows 10
2331,4701,Servidor,Ubuntu 20.04
2332,4702,Servidor,Ubuntu 22.04
2332,4703,Celular,Android 14
2333,4704,Notebook,Windows 10
2333,4705,Servidor,Ubuntu 22.04
2334,4706,Notebook,Windows 11
2335,4707,Servidor,Ubuntu 20.04
2335,4708,iPhone,iOS 17
2336,4709,Celular,Android 13
2337,4710,Servidor,Ubuntu 22.04
2337,4711,Notebook,Windows 10
2337,4712,Servidor,Ubuntu 22.04
2338,4713,Servidor,Ubuntu 22.04
2338,4714,iPhone,iOS 17
2338,4715,iPhone,iOS 17
2339,4716,Celular,Android 13
2339,4717,Notebook,Windows 11
2339,4718,Servidor,Ubuntu 22.04
2340,4719,Celular,Android 14
2340,4720,iPhone,iOS 17
2341,4721,Servidor,Ubuntu 20.04
2342,4722,MacBook,macOS Monterey
2343,4723,iPhone,iOS 17
2343,4724,iPhone,iOS 17
2343,4725,Servidor,Ubuntu 20.04
2344,4726,iPhone,iOS 16
2345,4727,Servidor,Ubuntu 22.04
2345,4728,Servidor,Ubuntu 20.04
2345,4729,Servidor,Ubuntu 20.04
2346,4730,Celular,Android 14
2346,4731,iPhone,iOS 17
2346,4732,Celular,Android 13
2347,4733,MacBook,macOS Ventura
2347,4734,iPhone,iOS 16
2348,4735,Notebook,Windows 10
2348,4736,Celular,Android 14
2348,4737,MacBook,macOS Ventura
2349,4738,MacBook,macOS Ventura
2349,4739,Servidor,Ubuntu 20.04
2350,4740,Celular,Android 14
2351,4741,iPhone,iOS 16
2351,4742,iPhone,iOS 16
2352,4743,iPhone,iOS 17
2352,4744,MacBook,macOS Ventura
2352,4745,MacBook,macOS Ventura
2353,4746,Servidor,Ubuntu 22.04
2354,4747,Notebook,Windows 10
2354,4748,MacBook,macOS Ventura
2354,4749,Celular,Android 13
2355,4750,iPhone,iOS 17
2355,4751,Celular,Android 13
2356,4752,Celular,Android 13
2356,4753,MacBook,macOS Monterey
2356,4754,iPhone,iOS 16
2357,4755,Celular,Android 13
2357,4756,Servidor,Ubuntu 20.04
2358,4757,Notebook,Windows 10
2358,4758,Notebook,Windows 11
2358,4759,MacBook,macOS Monterey
2359,4760,Notebook,Windows 11
2359,4761,iPhone,iOS 17
2359,4762,Servidor,Ubuntu 20.04
2360,4763,iPhone,iOS 17
2361,4764,iPhone,iOS 17
2362,4765,Notebook,Windows 11
2362,4766,Servidor,Ubuntu 20.04
2363,4767,Notebook,Windows 10
2364,4768,Notebook,Windows 11
2364,4769,MacBook,macOS Monterey
2364,4770,Celular,Android 13
2365,4771,Servidor,Ubuntu 22.04
2365,4772,Servidor,Ubuntu 20.04
2365,4773,iPhone,iOS 17
2366,4774,Servidor,Ubuntu 22.04
2367,4775,Servidor,Ubuntu 22.04
2368,4776,iPhone,iOS 17
2368,4777,Notebook,Windows 10
2369,4778,Notebook,Windows 10
2369,4779,Notebook,Windows 11
2370,4780,Notebook,Windows 11
2370,4781,Notebook,Windows 11
2370,4782,MacBook,macOS Ventura
2371,4783,Notebook,Windows 10
2371,4784,MacBook,macOS Ventura
2372,4785,Celular,Android 13
2373,4786,Servidor,Ubuntu 22.04
2373,4787,Notebook,Windows 11
2374,4788,Celular,Android 13
2374,4789,iPhone,iOS 17
2375,4790,iPhone,iOS 16
2376,4791,iPhone,iOS 17
2376,4792,Celular,Android 13
2377,4793,iPhone,iOS 17
2377,4794,MacBook,macOS Ventura
2378,4795,Notebook,Windows 10
2378,4796,MacBook,macOS Monterey
2379,4797,Servidor,Ubuntu 20.04
2380,4798,Notebook,Windows 11
2380,4799,Notebook,Windows 11
2381,4800,Notebook,Windows 11
2382,4801,Servidor,Ubuntu 22.04
2383,4802,Servidor,Ubuntu 20.04
2383,4803,MacBook,macOS Ventura
2383,4804,MacBook,macOS Ventura
2384,4805,Notebook,Windows 10
2384,4806,Notebook,Windows 11
2385,4807,iPhone,iOS 17
2385,4808,MacBook,macOS Ventura
2385,4809,MacBook,macOS Monterey
2386,4810,Celular,Android 13
2387,4811,Notebook,Windows 11
2387,4812,iPhone,iOS 16
2388,4813,MacBook,macOS Ventura
2389,4814,iPhone,iOS 16
2389,4815,Servidor,Ubuntu 22.04
2390,4816,Notebook,Windows 11
2391,4817,Notebook,Windows 11
2392,4818,iPhone,iOS 17
2392,4819,MacBook,macOS Monterey
2392,4820,MacBook,macOS Ventura
2393,4821,Servidor,Ubuntu 20.04
2393,4822,MacBook,macOS Ventura
2394,4823,Servidor,Ubuntu 20.04
2395,4824,Celular,Android 13
2395,4825,iPhone,iOS 16
2395,4826,Celular,Android 14
2396,4827,Servidor,Ubuntu 22.04
2396,4828,Servidor,Ubuntu 20.04
2396,4829,Servidor,Ubuntu 20.04
2397,4830,MacBook,macOS Monterey
2397,4831,Celular,Android 14
2397,4832,Celular,Android 14
2398,4833,Celular,Android 14
2398,4834,Celular,Android 14
2398,4835,Celular,Android 13
2399,4836,Servidor,Ubuntu 22.04
2399,4837,iPhone,iOS 16
2399,4838,iPhone,iOS 17
2400,4839,Servidor,Ubuntu 20.04
2401,4840,Celular,Android 13
2401,4841,iPhone,iOS 16
2402,4842,Servidor,Ubuntu 20.04
2402,4843,iPhone,iOS 17
2403,4844,Servidor,Ubuntu 22.04
2404,4845,Celular,Android 14
2405,4846,iPhone,iOS 17
2405,4847,iPhone,iOS 16
2406,4848,Celular,Android 13
2406,4849,Servidor,Ubuntu 22.04
2406,4850,Celular,Android 14
2407,4851,MacBook,macOS Ventura
2407,4852,iPhone,iOS 17
2408,4853,Notebook,Windows 10
2408,4854,Celular,Android 13
2408,4855,Notebook,Windows 10
2409,4856,iPhone,iOS 16
2409,4857,MacBook,macOS Ventura
2410,4858,Celular,Android 13
2410,4859,MacBook,macOS Ventura
2410,4860,iPhone,iOS 17
2411,4861,Servidor,Ubuntu 22.04
2411,4862,Notebook,Windows 11
2412,4863,Notebook,Windows 10
2413,4864,Celular,Android 14
2413,4865,Notebook,Windows 11
2414,4866,Notebook,Windows 10
2414,4867,iPhone,iOS 16
2415,4868,MacBook,macOS Ventura
2415,4869,Servidor,Ubuntu 20.04
2415,4870,MacBook,macOS Ventura
2416,4871,Celular,Android 13
2416,4872,Celular,Android 13
2417,4873,MacBook,macOS Ventura
2417,4874,MacBook,macOS Monterey
2417,4875,MacBook,macOS Ventura
2418,4876,Celular,Android 14
2419,4877,MacBook,macOS Monterey
2419,4878,Celular,Android 14
2420,4879,iPhone,iOS 17
2420,4880,Celular,Android 13
2420,4881,MacBook,macOS Ventura
2421,4882,Notebook,Windows 10
2421,4883,Servidor,Ubuntu 20.04
2422,4884,Celular,Android 13
2423,4885,Celular,Android 13
2423,4886,Notebook,Windows 10
2423,4887,Servidor,Ubuntu 22.04
2424,4888,Notebook,Windows 10
2425,4889,Celular,Android 14
2425,4890,Servidor,Ubuntu 20.04
2426,4891,Celular,Android 14
2426,4892,MacBook,macOS Ventura
2427,4893,Celular,Android 13
2427,4894,MacBook,macOS Monterey
2427,4895,Notebook,Windows 10
2428,4896,MacBook,macOS Ventura
2428,4897,Notebook,Windows 11
2429,4898,Notebook,Windows 10
2429,4899,Notebook,Windows 10
2429,4900,MacBook,macOS Monterey
2430,4901,MacBook,macOS Ventura
2430,4902,Notebook,Windows 10
2430,4903,iPhone,iOS 16
2431,4904,Servidor,Ubuntu 22.04
2431,4905,iPhone,iOS 16
2431,4906,Servidor,Ubuntu 20.04
2432,4907,iPhone,iOS 16
2432,4908,MacBook,macOS Ventura
2432,4909,iPhone,iOS 16
2433,4910,iPhone,iOS 17
2433,4911,Notebook,Windows 11
2434,4912,Servidor,Ubuntu 20.04
2435,4913,Notebook,Windows 10
2436,4914,Notebook,Windows 10
2437,4915,Servidor,Ubuntu 22.04
2437,4916,Celular,Android 13
2437,4917,Notebook,Windows 10
2438,4918,MacBook,macOS Ventura
2438,4919,Servidor,Ubuntu 20.04
2438,4920,Celular,Android 14
2439,4921,Celular,Android 14
2440,4922,MacBook,macOS Monterey
2440,4923,Celular,Android 13
2441,4924,iPhone,iOS 17
2441,4925,MacBook,macOS Ventura
2442,4926,Notebook,Windows 10
2442,4927,MacBook,macOS Ventura
2443,4928,MacBook,macOS Monterey
2443,4929,iPhone,iOS 17
2444,4930,Celular,Android 14
2445,4931,Servidor,Ubuntu 22.04
2445,4932,Notebook,Windows 11
2445,4933,iPhone,iOS 16
2446,4934,MacBook,macOS Ventura
2446,4935,MacBook,macOS Monterey
2446,4936,iPhone,iOS 16
2447,4937,Celular,Android 14
2447,4938,MacBook,macOS Monterey
2447,4939,MacBook,macOS Monterey
2448,4940,Servidor,Ubuntu 22.04
2448,4941,Celular,Android 13
2449,4942,Servidor,Ubuntu 20.04
2449,4943,Celular,Android 14
2449,4944,Notebook,Windows 10
2450,4945,MacBook,macOS Monterey
2450,4946,Notebook,Windows 11
2451,4947,Notebook,Windows 10
2451,4948,Notebook,Windows 10
2451,4949,Notebook,Windows 10
2452,4950,MacBook,macOS Monterey
2453,4951,Servidor,Ubuntu 20.04
2453,4952,Celular,Android 13
2453,4953,Notebook,Windows 10
2454,4954,Servidor,Ubuntu 22.04
2455,4955,Servidor,Ubuntu 20.04
2455,4956,Servidor,Ubuntu 22.04
2456,4957,Celular,Android 13
2457,4958,Notebook,Windows 11
2457,4959,Servidor,Ubuntu 22.04
2457,4960,Celular,Android 13
2458,4961,iPhone,iOS 16
2458,4962,Celular,Android 14
2459,4963,iPhone,iOS 17
2459,4964,Celular,Android 13
2459,4965,Notebook,Windows 11
2460,4966,Servidor,Ubuntu 22.04
2460,4967,Notebook,Windows 10
2461,4968,Servidor,Ubuntu 22.04
2461,4969,MacBook,macOS Ventura
2461,4970,Servidor,Ubuntu 22.04
2462,4971,Notebook,Windows 11
2462,4972,Celular,Android 14
2463,4973,Celular,Android 13
2463,4974,Celular,Android 14
2464,4975,MacBook,macOS Ventura
2464,4976,Servidor,Ubuntu 20.04
2464,4977,Servidor,Ubuntu 22.04
2465,4978,Notebook,Windows 10
2466,4979,Notebook,Windows 11
2466,4980,Servidor,Ubuntu 22.04
2466,4981,MacBook,macOS Monterey
2467,4982,MacBook,macOS Monterey
2467,4983,MacBook,macOS Ventura
2467,4984,Servidor,Ubuntu 22.04
2468,4985,Servidor,Ubuntu 20.04
2469,4986,Notebook,Windows 10
2469,4987,Servidor,Ubuntu 22.04
2470,4988,Servidor,Ubuntu 22.04
2471,4989,iPhone,iOS 16
2471,4990,Notebook,Windows 10
2472,4991,Servidor,Ubuntu 22.04
2473,4992,MacBook,macOS Ventura
2474,4993,Servidor,Ubuntu 20.04
2475,4994,Celular,Android 13
2476,4995,Servidor,Ubuntu 20.04
2477,4996,Notebook,Windows 10
2478,4997,Notebook,Windows 11
2478,4998,Celular,Android 14
2478,4999,Servidor,Ubuntu 22.04
2479,5000,MacBook,macOS Ventura
2479,5001,Notebook,Windows 11
2479,5002,MacBook,macOS Monterey
2480,5003,Celular,Android 13
2481,5004,Notebook,Windows 11
2482,5005,Servidor,Ubuntu 20.04
2483,5006,Servidor,Ubuntu 20.04
2483,5007,Notebook,Windows 10
2484,5008,Celular,Android 14
2484,5009,Notebook,Windows 11
2485,5010,MacBook,macOS Monterey
2486,5011,iPhone,iOS 17
2486,5012,Notebook,Windows 10
2487,5013,Celular,Android 13
2488,5014,Notebook,Windows 10
2488,5015,MacBook,macOS Ventura
2489,5016,MacBook,macOS Monterey
2490,5017,MacBook,macOS Monterey
2490,5018,Servidor,Ubuntu 22.04
2490,5019,iPhone,iOS 17
2491,5020,Notebook,Windows 11
2492,5021,Notebook,Windows 10
2492,5022,Servidor,Ubuntu 22.04
2493,5023,Notebook,Windows 11
2494,5024,Celular,Android 13
2494,5025,MacBook,macOS Ventura
2495,5026,MacBook,macOS Monterey
2496,5027,iPhone,iOS 16
2496,5028,MacBook,macOS Monterey
2496,5029,Celular,Android 14
2497,5030,iPhone,iOS 16
2498,5031,MacBook,macOS Ventura
2498,5032,MacBook,macOS Monterey
2498,5033,Notebook,Windows 11
2499,5034,Celular,Android 13
2499,5035,iPhone,iOS 17
2499,5036,Celular,Android 13
2500,5037,Servidor,Ubuntu 20.04
2500,5038,Servidor,Ubuntu 20.04
2500,5039,Servidor,Ubuntu 20.04
2501,5040,iPhone,iOS 16
2501,5041,MacBook,macOS Monterey
2502,5042,MacBook,macOS Ventura
2502,5043,MacBook,macOS Ventura
2502,5044,Notebook,Windows 11
2503,5045,Servidor,Ubuntu 20.04
2503,5046,Celular,Android 14
2503,5047,MacBook,macOS Monterey
2504,5048,Celular,Android 14
2505,5049,MacBook,macOS Monterey
2505,5050,Servidor,Ubuntu 20.04
2506,5051,Servidor,Ubuntu 22.04
2506,5052,Notebook,Windows 10
2506,5053,iPhone,iOS 16
2507,5054,Celular,Android 13
2508,5055,Notebook,Windows 10
2509,5056,Celular,Android 14
2509,5057,MacBook,macOS Monterey
2509,5058,Notebook,Windows 11
2510,5059,iPhone,iOS 16
2511,5060,MacBook,macOS Ventura
2512,5061,MacBook,macOS Monterey
2512,5062,Servidor,Ubuntu 22.04
2513,5063,Servidor,Ubuntu 22.04
2513,5064,iPhone,iOS 17
2513,5065,Celular,Android 14
2514,5066,Notebook,Windows 10
2514,5067,Celular,Android 13
2515,5068,Notebook,Windows 11
2515,5069,Notebook,Windows 10
2515,5070,MacBook,macOS Ventura
2516,5071,iPhone,iOS 16
2517,5072,Notebook,Windows 10
2517,5073,iPhone,iOS 17
2517,5074,MacBook,macOS Monterey
2518,5075,Servidor,Ubuntu 22.04
2518,5076,iPhone,iOS 17
2519,5077,Servidor,Ubuntu 22.04
2519,5078,iPhone,iOS 16
2520,5079,MacBook,macOS Monterey
2520,5080,iPhone,iOS 17
2520,5081,iPhone,iOS 17
2521,5082,Notebook,Windows 10
2521,5083,MacBook,macOS Ventura
2521,5084,Notebook,Windows 10
2522,5085,iPhone,iOS 16
2523,5086,Celular,Android 13
2524,5087,iPhone,iOS 16
2525,5088,Servidor,Ubuntu 22.04
2525,5089,Notebook,Windows 10
2526,5090,Servidor,Ubuntu 20.04
2526,5091,Notebook,Windows 10
2526,5092,Servidor,Ubuntu 20.04
2527,5093,Celular,Android 13
2527,5094,Servidor,Ubuntu 22.04
2528,5095,Celular,Android 14
2529,5096,Notebook,Windows 10
2529,5097,Notebook,Windows 11
2529,5098,Servidor,Ubuntu 22.04
2530,5099,Celular,Android 13
2531,5100,iPhone,iOS 16
2532,5101,Notebook,Windows 10
2532,5102,Servidor,Ubuntu 20.04
2532,5103,Servidor,Ubuntu 20.04
2533,5104,MacBook,macOS Ventura
2534,5105,Celular,Android 14
2535,5106,iPhone,iOS 17
2535,5107,Servidor,Ubuntu 20.04
2535,5108,Celular,Android 14
2536,5109,MacBook,macOS Ventura
2536,5110,MacBook,macOS Monterey
2536,5111,Servidor,Ubuntu 22.04
2537,5112,MacBook,macOS Monterey
2538,5113,Celular,Android 13
2539,5114,Celular,Android 14
2540,5115,Notebook,Windows 10
2540,5116,Servidor,Ubuntu 22.04
2541,5117,Celular,Android 14
2541,5118,Servidor,Ubuntu 22.04
2542,5119,Servidor,Ubuntu 20.04
2542,5120,Servidor,Ubuntu 20.04
2543,5121,MacBook,macOS Monterey
2543,5122,Notebook,Windows 10
2544,5123,Notebook,Windows 11
2545,5124,MacBook,macOS Ventura
2545,5125,Celular,Android 13
2545,5126,iPhone,iOS 16
2546,5127,Servidor,Ubuntu 22.04
2546,5128,Servidor,Ubuntu 20.04
2546,5129,Celular,Android 14
2547,5130,Notebook,Windows 11
2547,5131,Notebook,Windows 10
2548,5132,Notebook,Windows 11
2549,5133,Servidor,Ubuntu 22.04
2549,5134,Servidor,Ubuntu 20.04
2550,5135,Celular,Android 14
2550,5136,Celular,Android 14
2550,5137,MacBook,macOS Monterey
2551,5138,Notebook,Windows 11
2551,5139,iPhone,iOS 17
2551,5140,Notebook,Windows 10
2552,5141,iPhone,iOS 16
2552,5142,Celular,Android 14
2553,5143,Notebook,Windows 10
2553,5144,MacBook,macOS Monterey
2553,5145,iPhone,iOS 16
2554,5146,Servidor,Ubuntu 20.04
2555,5147,Notebook,Windows 10
2555,5148,Celular,Android 14
2556,5149,MacBook,macOS Monterey
2556,5150,Servidor,Ubuntu 20.04
2556,5151,MacBook,macOS Ventura
2557,5152,Notebook,Windows 10
2557,5153,Notebook,Windows 10
2557,5154,iPhone,iOS 17
2558,5155,Notebook,Windows 11
2558,5156,MacBook,macOS Monterey
2559,5157,Servidor,Ubuntu 22.04
2559,5158,MacBook,macOS Ventura
2560,5159,Notebook,Windows 11
2561,5160,Servidor,Ubuntu 22.04
2562,5161,Celular,Android 14
2563,5162,Notebook,Windows 10
2563,5163,Notebook,Windows 10
2563,5164,iPhone,iOS 16
2564,5165,Notebook,Windows 11
2565,5166,Servidor,Ubuntu 22.04
2566,5167,MacBook,macOS Monterey
2566,5168,Celular,Android 14
2567,5169,MacBook,macOS Monterey
2568,5170,Servidor,Ubuntu 22.04
2568,5171,Notebook,Windows 11
2568,5172,MacBook,macOS Ventura
2569,5173,Notebook,Windows 10
2569,5174,Servidor,Ubuntu 20.04
2570,5175,Celular,Android 14
2570,5176,MacBook,macOS Monterey
2571,5177,iPhone,iOS 17
2571,5178,MacBook,macOS Ventura
2571,5179,Celular,Android 13
2572,5180,iPhone,iOS 17
2572,5181,iPhone,iOS 16
2572,5182,iPhone,iOS 17
2573,5183,MacBook,macOS Monterey
2574,5184,Notebook,Windows 10
2574,5185,Celular,Android 14
2574,5186,Celular,Android 14
2575,5187,Celular,Android 14
2575,5188,Celular,Android 14
2575,5189,MacBook,macOS Ventura
2576,5190,Notebook,Windows 10
2576,5191,Celular,Android 13
2577,5192,iPhone,iOS 17
2577,5193,MacBook,macOS Ventura
2578,5194,Notebook,Windows 10
2578,5195,MacBook,macOS Monterey
2579,5196,iPhone,iOS 17
2579,5197,Servidor,Ubuntu 22.04
2579,5198,Celular,Android 14
2580,5199,Servidor,Ubuntu 22.04
2581,5200,iPhone,iOS 17
2581,5201,Servidor,Ubuntu 20.04
2581,5202,Celular,Android 14
2582,5203,Notebook,Windows 11
2582,5204,Servidor,Ubuntu 20.04
2582,5205,Celular,Android 14
2583,5206,MacBook,macOS Ventura
2584,5207,Celular,Android 13
2584,5208,Notebook,Windows 10
2585,5209,MacBook,macOS Monterey
2585,5210,Servidor,Ubuntu 22.04
2585,5211,Servidor,Ubuntu 20.04
2586,5212,Servidor,Ubuntu 22.04
2586,5213,Notebook,Windows 10
2586,5214,MacBook,macOS Monterey
2587,5215,Servidor,Ubuntu 20.04
2588,5216,iPhone,iOS 16
2588,5217,iPhone,iOS 17
2589,5218,Notebook,Windows 11
2590,5219,MacBook,macOS Monterey
2590,5220,Notebook,Windows 11
2591,5221,iPhone,iOS 17
