id_usuario,id_incidente,descricao,duracao,data_e_hora,status
2065,6140,Data Breach,3177,2023-06-10 07:27:37,não solucionado
2065,6141,Zero-Day Exploit,1546,2024-05-04 23:09:40,não solucionado
2065,6142,DDoS Attack,3033,2024-11-07 10:31:09,solucionado
2066,6143,Malware Detection,2044,2024-01-31 16:55:32,não solucionado
2066,6144,DDoS Attack,172,2025-01-08 00:11:13,solucionado
2067,6145,DDoS Attack,1586,2024-08-09 14:38:45,solucionado
2067,6146,Account Takeover,2681,2024-12-28 07:36:19,não solucionado
2068,6147,Phishing,1323,2024-05-04 12:53:31,solucionado
2068,6148,Data Breach,2496,2025-04-20 07:37:39,solucionado
2068,6149,Phishing,1585,2023-06-27 18:32:32,solucionado
2068,6150,Account Takeover,3261,2023-11-14 14:56:04,não solucionado
2069,6151,Zero-Day Exploit,2797,2023-07-11 02:00:26,não solucionado
2069,6152,Phishing,506,2023-11-02 21:40:25,não solucionado
2069,6153,Malware Detection,3021,2024-04-15 22:52:59,não solucionado
2069,6154,Ransomware,2289,2024-07-11 20:38:36,não solucionado
2069,6155,Malware Detection,770,2023-08-23 01:17:15,solucionado
2070,6156,Zero-Day Exploit,1136,2023-10-06 15:01:59,solucionado
2071,6157,DDoS Attack,1645,2023-05-13 02:20:14,não solucionado
2071,6158,Phishing,576,2025-03-23 08:54:59,solucionado
2071,6159,DDoS Attack,464,2024-08-11 12:24:17,solucionado
2072,6160,Data Breach,816,2024-06-20 11:36:54,solucionado
2072,6161,Ransomware,2234,2025-03-02 01:30:56,não solucionado
2072,6162,Data Breach,3097,2024-01-23 11:35:56,solucionado
2072,6163,Account Takeover,787,2024-09-19 23:35:21,solucionado
2072,6164,Malware Detection,18,2024-12-25 15:45:17,não solucionado
2073,6165,Account Takeover,1546,2024-01-20 21:14:19,solucionado
2073,6166,Data Breach,3161,2024-09-04 13:58:57,solucionado
2073,6167,Ransomware,501,2024-06-08 20:14:15,não solucionado
2074,6168,Zero-Day Exploit,2320,2024-03-26 14:30:40,solucionado
2074,6169,Phishing,904,2024-09-30 02:22:30,solucionado
2074,6170,Ransomware,3310,2023-05-28 14:50:28,solucionado
2075,6171,SQL Injection,2050,2024-11-21 12:04:15,solucionado
2075,6172,Zero-Day Exploit,234,2023-05-05 04:47:58,solucionado
2075,6173,Account Takeover,302,2023-11-20 15:35:49,solucionado
2076,6174,Ransomware,856,2024-08-09 03:26:45,solucionado
2076,6175,Data Breach,1836,2023-06-03 00:03:41,não solucionado
2076,6176,SQL Injection,2289,2024-08-08 12:05:41,não solucionado
2076,6177,Account Takeover,473,2023-07-29 04:27:36,não solucionado
2076,6178,Zero-Day Exploit,3130,2025-03-04 02:25:21,solucionado
2077,6179,Account Takeover,1330,2024-12-01 17:34:01,solucionado
2077,6180,Zero-Day Exploit,2771,2025-02-14 18:45:08,não solucionado
2078,6181,Ransomware,3093,2023-09-05 21:07:36,solucionado
2078,6182,Zero-Day Exploit,1082,2023-11-14 03:52:47,solucionado
2078,6183,Ransomware,477,2023-08-21 14:27:29,não solucionado
2078,6184,Phishing,1238,2024-12-12 08:28:59,solucionado
2079,6185,Malware Detection,2218,2023-06-01 00:53:08,não solucionado
2079,6186,Malware Detection,1411,2024-09-30 18:34:55,solucionado
2080,6187,Account Takeover,3289,2024-01-21 23:37:28,solucionado
2080,6188,Zero-Day Exploit,1694,2024-10-28 09:07:16,solucionado
2080,6189,Malware Detection,431,2024-05-24 23:03:33,solucionado
2080,6190,Malware Detection,210,2024-02-10 14:41:45,solucionado
2080,6191,Zero-Day Exploit,2360,2023-06-23 08:03:54,solucionado
2081,6192,DDoS Attack,2097,2024-10-15 20:49:42,solucionado
2081,6193,Zero-Day Exploit,622,2023-11-30 09:00:12,solucionado
2081,6194,DDoS Attack,1587,2024-10-11 05:41:19,solucionado
2081,6195,Data Breach,1213,2023-07-03 04:00:07,solucionado
2082,6196,Phishing,3453,2024-05-08 09:16:46,não solucionado
2082,6197,SQL Injection,1553,2024-03-18 05:24:48,solucionado
2082,6198,DDoS Attack,3546,2025-03-04 15:10:45,não solucionado
2082,6199,SQL Injection,278,2024-08-12 21:00:32,solucionado
2083,6200,Zero-Day Exploit,1806,2024-08-31 12:22:23,não solucionado
2084,6201,Zero-Day Exploit,2414,2023-07-01 22:14:51,não solucionado
2084,6202,DDoS Attack,3054,2025-02-16 11:10:55,solucionado
2084,6203,Zero-Day Exploit,286,2025-03-15 03:43:15,solucionado
2084,6204,Malware Detection,226,2024-09-28 03:15:43,solucionado
2085,6205,DDoS Attack,1178,2023-05-15 19:13:17,não solucionado
2085,6206,Data Breach,672,2024-09-19 00:33:53,solucionado
2085,6207,Data Breach,789,2024-10-05 22:56:31,solucionado
2085,6208,Data Breach,213,2025-01-20 04:52:19,solucionado
2086,6209,Account Takeover,2899,2024-08-21 09:56:20,não solucionado
2086,6210,Data Breach,2786,2025-03-23 04:56:15,não solucionado
2086,6211,Phishing,1634,2023-10-03 07:04:02,solucionado
2086,6212,Ransomware,2681,2024-05-15 21:53:54,solucionado
2087,6213,Account Takeover,371,2024-04-02 21:05:24,não solucionado
2087,6214,DDoS Attack,2072,2024-11-29 11:34:55,não solucionado
2087,6215,Ransomware,994,2024-10-06 06:46:09,solucionado
2087,6216,Zero-Day Exploit,2931,2024-01-10 09:44:24,não solucionado
2087,6217,Phishing,136,2023-11-29 21:44:49,solucionado
2088,6218,Data Breach,437,2023-07-02 03:21:24,não solucionado
2088,6219,Malware Detection,2371,2025-01-19 14:21:57,não solucionado
2088,6220,Phishing,1049,2023-06-05 15:20:18,solucionado
2089,6221,Account Takeover,541,2024-02-03 00:57:10,solucionado
2089,6222,Ransomware,1365,2024-09-03 16:41:00,solucionado
2089,6223,Phishing,1965,2023-07-06 21:15:09,solucionado
2089,6224,SQL Injection,2256,2024-08-11 20:24:07,não solucionado
2090,6225,Malware Detection,1021,2024-03-15 01:40:41,solucionado
2090,6226,Malware Detection,1969,2024-05-18 11:09:10,não solucionado
2091,6227,Zero-Day Exploit,654,2024-03-18 23:04:57,solucionado
2091,6228,Zero-Day Exploit,832,2023-12-17 08:15:57,solucionado
2091,6229,Malware Detection,1031,2024-10-13 17:11:52,solucionado
2091,6230,DDoS Attack,3300,2024-08-30 23:55:30,não solucionado
2091,6231,Account Takeover,2325,2023-12-27 06:01:40,não solucionado
2092,6232,SQL Injection,1269,2025-03-14 23:43:56,solucionado
2092,6233,Account Takeover,471,2024-06-07 21:12:26,solucionado
2092,6234,SQL Injection,35,2023-11-15 02:42:47,solucionado
2092,6235,Data Breach,798,2024-10-13 00:27:59,solucionado
2093,6236,Zero-Day Exploit,1279,2023-09-29 07:05:42,não solucionado
2093,6237,Ransomware,2805,2025-03-20 20:27:08,não solucionado
2094,6238,Malware Detection,2963,2024-12-07 05:09:50,solucionado
2095,6239,DDoS Attack,2698,2023-08-10 11:37:01,não solucionado
2095,6240,Malware Detection,228,2023-07-22 16:34:11,não solucionado
2095,6241,Account Takeover,1663,2024-08-14 11:37:16,solucionado
2095,6242,SQL Injection,540,2024-04-18 18:56:41,solucionado
2095,6243,Zero-Day Exploit,1309,2024-10-24 22:27:45,solucionado
2096,6244,Data Breach,3555,2025-03-01 20:36:03,solucionado
2097,6245,Phishing,2347,2024-05-15 09:23:11,solucionado
2097,6246,Ransomware,2080,2023-12-31 23:43:14,não solucionado
2098,6247,Phishing,1746,2025-04-17 14:51:33,solucionado
2098,6248,Phishing,3259,2023-09-10 02:36:27,não solucionado
2098,6249,Malware Detection,3541,2023-07-23 11:34:41,solucionado
2098,6250,Account Takeover,1375,2023-09-19 15:23:34,solucionado
2098,6251,Zero-Day Exploit,2435,2024-01-21 16:10:31,não solucionado
2099,6252,Ransomware,2049,2024-04-07 08:50:19,solucionado
2099,6253,Malware Detection,2544,2024-02-22 11:32:19,não solucionado
2099,6254,Zero-Day Exploit,29,2025-03-17 15:26:59,não solucionado
2100,6255,Zero-Day Exploit,2742,2024-07-30 16:40:58,não solucionado
2100,6256,DDoS Attack,114,2024-02-27 12:02:20,não solucionado
2100,6257,DDoS Attack,1436,2024-10-30 23:51:09,solucionado
2100,6258,Malware Detection,2341,2023-12-27 19:25:39,não solucionado
2101,6259,Data Breach,930,2023-06-08 05:17:38,solucionado
2101,6260,DDoS Attack,2315,2023-12-01 04:06:22,não solucionado
2102,6261,DDoS Attack,2431,2023-06-26 12:42:52,solucionado
2102,6262,Malware Detection,1408,2024-07-07 18:01:17,solucionado
2102,6263,Ransomware,1322,2025-04-19 01:31:50,solucionado
2102,6264,Malware Detection,317,2024-07-30 15:59:03,não solucionado
2102,6265,SQL Injection,3451,2025-01-22 18:33:51,não solucionado
2103,6266,Malware Detection,3243,2024-06-11 07:22:42,não solucionado
2103,6267,Account Takeover,752,2024-01-31 12:30:44,solucionado
2103,6268,Account Takeover,2300,2024-11-09 11:19:58,não solucionado
2104,6269,DDoS Attack,1231,2023-06-17 10:39:48,solucionado
2105,6270,Account Takeover,784,2023-07-18 00:00:06,solucionado
2105,6271,Account Takeover,810,2023-11-26 20:17:03,solucionado
2105,6272,Ransomware,3523,2023-12-17 14:43:04,não solucionado
2106,6273,Zero-Day Exploit,452,2024-02-22 17:49:16,solucionado
2106,6274,Ransomware,1664,2024-04-07 14:44:54,solucionado
2106,6275,Account Takeover,913,2024-07-15 16:22:02,solucionado
2107,6276,SQL Injection,208,2024-09-29 08:06:55,solucionado
2107,6277,Phishing,2954,2024-09-24 06:36:29,não solucionado
2107,6278,Phishing,2325,2024-05-21 05:06:43,não solucionado
2107,6279,Account Takeover,39,2023-11-03 14:14:57,solucionado
2108,6280,DDoS Attack,516,2024-01-24 03:33:12,solucionado
2108,6281,Ransomware,1072,2023-06-13 07:56:11,solucionado
2108,6282,DDoS Attack,136,2025-04-08 14:19:33,solucionado
2108,6283,Data Breach,1690,2024-04-30 16:28:21,solucionado
2109,6284,Malware Detection,3081,2024-10-26 21:28:09,não solucionado
2110,6285,Zero-Day Exploit,3549,2023-07-05 09:35:54,não solucionado
2110,6286,Ransomware,1725,2024-09-21 06:07:04,solucionado
2110,6287,Phishing,3600,2023-06-17 15:54:48,solucionado
2111,6288,Data Breach,891,2024-04-09 01:26:06,solucionado
2111,6289,Ransomware,2502,2024-07-23 09:51:11,solucionado
2111,6290,Account Takeover,1837,2024-01-01 17:08:15,não solucionado
2111,6291,Account Takeover,671,2023-08-25 13:47:37,solucionado
2111,6292,DDoS Attack,2357,2024-08-30 22:50:57,não solucionado
2112,6293,Ransomware,1021,2025-04-07 03:24:25,solucionado
2113,6294,Zero-Day Exploit,2985,2024-05-15 08:00:55,não solucionado
2113,6295,Data Breach,1650,2025-04-27 19:24:08,solucionado
2113,6296,Ransomware,44,2025-04-08 16:01:10,solucionado
2114,6297,Phishing,2881,2024-05-19 07:41:17,não solucionado
2114,6298,Phishing,1771,2024-05-15 06:29:29,solucionado
2114,6299,Account Takeover,3451,2025-03-04 08:33:38,solucionado
2114,6300,Zero-Day Exploit,1666,2024-03-06 21:56:35,solucionado
2114,6301,Malware Detection,3542,2023-11-13 23:08:16,solucionado
2115,6302,Ransomware,1303,2024-04-18 04:12:29,solucionado
2115,6303,Account Takeover,2698,2024-04-28 01:27:38,solucionado
2116,6304,DDoS Attack,2966,2023-11-23 10:38:57,não solucionado
2116,6305,Phishing,3010,2024-06-16 11:08:10,não solucionado
2116,6306,SQL Injection,1815,2023-12-05 19:47:47,solucionado
2116,6307,Ransomware,3324,2023-07-12 22:38:47,não solucionado
2116,6308,Account Takeover,2339,2024-07-13 01:41:58,solucionado
2117,6309,Phishing,1136,2023-09-12 18:03:27,solucionado
2117,6310,Ransomware,3497,2023-05-17 16:27:59,solucionado
2117,6311,Data Breach,3029,2025-03-15 20:43:27,não solucionado
2117,6312,DDoS Attack,3241,2024-02-21 14:41:09,não solucionado
2117,6313,Ransomware,715,2025-03-05 16:41:52,solucionado
2118,6314,Data Breach,1136,2025-01-15 04:28:02,não solucionado
2118,6315,Ransomware,1019,2023-08-16 08:35:49,solucionado
2118,6316,Data Breach,207,2024-05-05 22:10:07,solucionado
2118,6317,DDoS Attack,943,2024-07-04 10:37:58,solucionado
2119,6318,Account Takeover,89,2023-08-23 20:09:14,não solucionado
2119,6319,Ransomware,782,2024-11-08 04:42:09,solucionado
2119,6320,Zero-Day Exploit,645,2024-05-24 13:57:44,solucionado
2119,6321,Phishing,991,2024-10-20 07:57:36,solucionado
2120,6322,DDoS Attack,1019,2023-10-14 09:19:42,solucionado
2121,6323,Ransomware,1329,2023-09-06 01:08:40,solucionado
2121,6324,Zero-Day Exploit,222,2024-10-11 13:24:01,solucionado
2121,6325,Account Takeover,2598,2024-05-17 01:55:48,não solucionado
2122,6326,SQL Injection,1252,2023-05-31 13:28:58,solucionado
2122,6327,Malware Detection,323,2023-09-05 06:15:57,solucionado
2122,6328,DDoS Attack,1521,2023-09-01 05:27:25,solucionado
2123,6329,Malware Detection,2402,2024-03-20 03:12:35,não solucionado
2123,6330,Malware Detection,3459,2023-11-29 21:39:31,não solucionado
2123,6331,Data Breach,3369,2024-11-18 05:39:01,não solucionado
2123,6332,Ransomware,88,2024-08-26 04:55:39,solucionado
2124,6333,Ransomware,2835,2023-10-21 22:21:45,não solucionado
2125,6334,DDoS Attack,1138,2024-07-31 07:41:22,não solucionado
2125,6335,SQL Injection,1008,2024-10-24 18:38:32,solucionado
2126,6336,Ransomware,2934,2025-03-08 18:07:19,não solucionado
2126,6337,SQL Injection,973,2024-10-05 14:06:10,solucionado
2126,6338,Ransomware,539,2024-12-23 11:20:28,solucionado
2126,6339,Phishing,3580,2024-05-29 20:13:12,solucionado
2126,6340,Phishing,1877,2023-08-06 10:53:12,solucionado
2127,6341,Ransomware,2735,2024-04-25 12:17:04,não solucionado
2127,6342,SQL Injection,2440,2023-07-18 04:59:17,não solucionado
2127,6343,Zero-Day Exploit,1887,2024-06-07 01:26:22,não solucionado
2127,6344,Malware Detection,1254,2025-04-27 00:59:11,solucionado
2127,6345,Data Breach,2810,2023-09-15 04:13:42,solucionado
2128,6346,Malware Detection,1166,2023-07-15 14:02:51,solucionado
2129,6347,DDoS Attack,1989,2024-09-07 19:37:31,não solucionado
2129,6348,Malware Detection,2204,2023-07-11 23:11:33,solucionado
2129,6349,Data Breach,157,2023-06-09 12:45:56,solucionado
2129,6350,Account Takeover,3274,2024-10-01 20:27:12,não solucionado
2129,6351,SQL Injection,2689,2023-06-30 02:26:25,solucionado
2130,6352,Zero-Day Exploit,2899,2023-05-15 07:53:45,solucionado
2130,6353,Ransomware,363,2024-10-08 04:49:16,solucionado
2130,6354,Ransomware,1723,2024-07-17 07:24:07,não solucionado
2130,6355,Phishing,1436,2024-10-10 20:46:39,solucionado
2131,6356,Phishing,50,2024-09-25 11:36:10,solucionado
2131,6357,Zero-Day Exploit,640,2024-03-01 08:23:07,solucionado
2131,6358,Zero-Day Exploit,642,2024-04-22 18:18:03,solucionado
2131,6359,Phishing,2966,2024-10-06 20:21:10,não solucionado
2131,6360,Malware Detection,2758,2023-07-03 18:07:05,não solucionado
2132,6361,SQL Injection,1159,2023-12-31 04:21:07,solucionado
2132,6362,Phishing,1910,2023-12-19 04:15:38,solucionado
2132,6363,Data Breach,2979,2024-08-17 00:10:28,não solucionado
2133,6364,Zero-Day Exploit,2132,2024-11-01 17:49:13,solucionado
2133,6365,Ransomware,423,2023-07-04 17:35:20,solucionado
2133,6366,Account Takeover,1420,2025-03-06 18:04:19,solucionado
2133,6367,Account Takeover,2489,2023-07-26 18:28:22,solucionado
2133,6368,Data Breach,1687,2023-08-29 00:01:57,solucionado
2134,6369,SQL Injection,1841,2024-05-14 21:45:21,solucionado
2134,6370,Ransomware,281,2024-04-30 10:42:32,não solucionado
2134,6371,Ransomware,3125,2024-05-05 01:25:02,solucionado
2134,6372,Zero-Day Exploit,414,2024-08-13 15:36:43,solucionado
2135,6373,Data Breach,1244,2024-08-19 18:44:58,não solucionado
2135,6374,Data Breach,3075,2024-05-22 15:51:07,não solucionado
2135,6375,Malware Detection,2064,2023-08-20 01:22:35,não solucionado
2135,6376,Phishing,2564,2025-04-08 00:34:36,não solucionado
2136,6377,Zero-Day Exploit,2882,2024-02-23 01:09:13,não solucionado
2136,6378,Zero-Day Exploit,1975,2023-10-08 05:46:27,não solucionado
2137,6379,Malware Detection,1521,2024-11-05 09:47:16,não solucionado
2137,6380,Account Takeover,2243,2024-12-04 19:17:05,não solucionado
2137,6381,Zero-Day Exploit,2758,2024-01-15 23:56:52,não solucionado
2137,6382,DDoS Attack,52,2023-10-27 11:39:52,solucionado
2138,6383,Phishing,1402,2023-09-04 19:47:01,solucionado
2139,6384,Data Breach,2327,2024-11-12 20:30:15,não solucionado
2139,6385,Zero-Day Exploit,1645,2024-10-27 07:57:22,solucionado
2139,6386,Zero-Day Exploit,971,2024-04-13 14:41:06,solucionado
2139,6387,Zero-Day Exploit,554,2024-01-13 22:26:53,solucionado
2139,6388,Account Takeover,1547,2024-12-12 03:00:28,não solucionado
2140,6389,Data Breach,3164,2023-07-19 21:07:19,não solucionado
2140,6390,Phishing,113,2024-04-16 07:16:13,solucionado
2141,6391,Account Takeover,2534,2024-08-26 19:22:19,não solucionado
2141,6392,Data Breach,73,2024-12-05 02:10:06,solucionado
2142,6393,DDoS Attack,2098,2023-08-04 05:59:05,não solucionado
2142,6394,Zero-Day Exploit,2840,2024-12-21 04:35:19,não solucionado
2142,6395,Data Breach,1472,2023-12-25 22:05:59,solucionado
2142,6396,Malware Detection,2138,2024-06-23 13:24:10,solucionado
2143,6397,SQL Injection,229,2024-05-30 21:50:26,não solucionado
2143,6398,Phishing,680,2024-10-08 20:55:08,solucionado
2143,6399,DDoS Attack,1024,2025-03-15 14:12:47,solucionado
2144,6400,Zero-Day Exploit,1850,2024-12-06 12:42:25,não solucionado
2144,6401,Malware Detection,756,2024-07-15 01:06:43,solucionado
2144,6402,Ransomware,323,2025-04-18 12:20:25,solucionado
2144,6403,Ransomware,2125,2024-07-02 01:39:48,não solucionado
2145,6404,Phishing,1380,2024-04-28 15:55:21,solucionado
2145,6405,Malware Detection,1691,2025-02-15 14:01:38,solucionado
2145,6406,SQL Injection,1767,2023-05-25 03:12:55,solucionado
2145,6407,Phishing,2907,2024-09-02 01:10:30,solucionado
2145,6408,Malware Detection,3481,2024-02-23 12:11:55,solucionado
2146,6409,SQL Injection,340,2024-08-15 05:01:35,solucionado
2146,6410,Ransomware,576,2023-05-31 19:52:59,solucionado
2147,6411,DDoS Attack,1029,2023-11-06 19:39:37,não solucionado
2147,6412,SQL Injection,784,2024-08-01 16:55:30,solucionado
2147,6413,Malware Detection,1001,2024-03-19 05:58:14,solucionado
2148,6414,Phishing,2849,2024-11-08 11:56:21,não solucionado
2149,6415,SQL Injection,27,2024-12-23 21:42:39,não solucionado
2149,6416,SQL Injection,350,2025-03-03 11:56:47,solucionado
2149,6417,Phishing,1081,2024-11-05 16:38:18,solucionado
2149,6418,Zero-Day Exploit,3206,2023-10-20 20:39:29,solucionado
2149,6419,Malware Detection,3578,2024-12-18 17:04:53,solucionado
2150,6420,Data Breach,1186,2024-07-30 15:08:15,solucionado
2150,6421,Malware Detection,186,2024-07-07 09:47:54,solucionado
2150,6422,Data Breach,1073,2024-08-01 21:16:05,solucionado
2150,6423,Malware Detection,1151,2023-07-25 03:01:11,solucionado
2151,6424,Malware Detection,1279,2025-01-14 22:21:34,solucionado
2151,6425,Phishing,1401,2025-02-24 05:50:42,solucionado
2151,6426,Malware Detection,2857,2024-10-02 12:05:40,não solucionado
2151,6427,Data Breach,642,2023-06-24 17:50:33,solucionado
2151,6428,Ransomware,2606,2023-10-12 16:55:33,não solucionado
2152,6429,SQL Injection,1857,2024-12-22 08:41:06,não solucionado
2153,6430,Account Takeover,1290,2023-06-28 07:53:55,solucionado
2153,6431,Zero-Day Exploit,513,2025-04-21 20:17:35,não solucionado
2153,6432,DDoS Attack,1875,2024-03-05 10:02:20,não solucionado
2153,6433,Ransomware,2710,2023-09-05 02:06:26,não solucionado
2154,6434,Account Takeover,1058,2024-03-02 23:23:39,solucionado
2154,6435,Zero-Day Exploit,16,2023-11-05 20:13:31,solucionado
2154,6436,Data Breach,1012,2024-03-29 04:36:08,não solucionado
2154,6437,Malware Detection,2901,2024-05-13 11:57:27,não solucionado
2155,6438,Phishing,919,2023-05-22 23:44:28,solucionado
2155,6439,DDoS Attack,1748,2023-06-29 06:35:58,não solucionado
2155,6440,Zero-Day Exploit,1437,2024-11-10 20:28:34,solucionado
2155,6441,Data Breach,268,2024-10-19 10:26:04,solucionado
2156,6442,SQL Injection,2638,2024-04-21 11:52:09,solucionado
2156,6443,Ransomware,1210,2024-07-12 12:22:40,solucionado
2156,6444,SQL Injection,3223,2024-02-02 15:17:46,não solucionado
2156,6445,Malware Detection,679,2023-12-15 15:39:40,solucionado
2156,6446,Ransomware,926,2025-01-27 00:46:34,solucionado
2157,6447,SQL Injection,1901,2024-03-02 19:51:21,não solucionado
2157,6448,Account Takeover,3592,2023-11-14 17:22:41,não solucionado
2157,6449,SQL Injection,3174,2023-11-02 20:11:59,solucionado
2157,6450,Account Takeover,2084,2025-03-19 03:26:50,não solucionado
2157,6451,Account Takeover,2117,2023-12-27 20:41:27,solucionado
2158,6452,Phishing,1868,2023-11-26 09:26:48,não solucionado
2159,6453,Ransomware,2352,2024-03-01 22:00:21,não solucionado
